timestamp,timestep,abdomen_x,abdomen_y,abdomen_z,neck_x,neck_y,neck_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_hip_x,right_hip_y,right_hip_z,left_hip_x,left_hip_y,left_hip_z,right_elbow,left_elbow,right_knee,left_knee,right_ankle_x,right_ankle_y,right_ankle_z,left_ankle_x,left_ankle_y,left_ankle_z,pos_right_hip_x,pos_right_hip_y,pos_right_hip_z,pos_right_knee,pos_right_ankle_x,pos_right_ankle_y,pos_right_ankle_z,pos_left_hip_x,pos_left_hip_y,pos_left_hip_z,pos_left_knee,pos_left_ankle_x,pos_left_ankle_y,pos_left_ankle_z,vel_right_hip_x,vel_right_hip_y,vel_right_hip_z,vel_right_knee,vel_right_ankle_x,vel_right_ankle_y,vel_right_ankle_z,vel_left_hip_x,vel_left_hip_y,vel_left_hip_z,vel_left_knee,vel_left_ankle_x,vel_left_ankle_y,vel_left_ankle_z,action_right_hip_x,action_right_hip_y,action_right_hip_z,action_right_knee,action_right_ankle_x,action_right_ankle_y,action_right_ankle_z,action_left_hip_x,action_left_hip_y,action_left_hip_z,action_left_knee,action_left_ankle_x,action_left_ankle_y,action_left_ankle_z
0.05000000260770321,0,-200.0,-200.0,200.0,50.0,-50.0,50.0,100.0,-100.0,-100.0,100.0,-100.0,-100.0,-300.0,-300.0,-300.0,-300.0,300.0,-300.0,0.0,0.0,0.0,0.0,150.0,150.0,-150.0,-110.947509765625,150.0,150.0,0.0759316235780716,0.1733943372964859,-0.0231891181319952,0.2572063207626343,0.017114926129579544,-0.06976117938756943,0.43114444613456726,0.20565491914749146,-0.6706295013427734,-0.04382632300257683,0.21371161937713623,0.031074518337845802,-0.31007620692253113,0.2040950357913971,-0.5695346593856812,2.034987449645996,1.3215458393096924,0.40556150674819946,-0.14284475147724152,1.0499013662338257,-1.120072603225708,-0.3498052656650543,0.04347345605492592,2.466247320175171,1.990302562713623,0.10286184400320053,3.41296648979187,-0.5083404779434204,0.16012822091579437,-0.36730536818504333,0.06889806687831879,-0.2843171954154968,0.18736591935157776,-0.2277933657169342,0.10504046082496643,0.048321377485990524,0.1210404559969902,0.3322313129901886,0.06256809830665588,0.03025093674659729,0.05423843115568161,0.17492523789405823
0.06666667014360428,1,99.0009765625,-200.0,200.0,50.0,-50.0,26.30340576171875,100.0,-100.0,100.0,100.0,-100.0,-100.0,34.7646484375,279.7021484375,143.1837158203125,-121.265625,300.0,-300.0,0.0,0.0,0.0,0.0,-150.0,150.0,-150.0,-150.0,-21.089111328125,150.0,0.046554870903491974,0.132093608379364,-0.01230305153876543,0.3477730453014374,0.03583604842424393,0.03589600697159767,0.3845030665397644,0.1765192300081253,-0.6684914827346802,-0.06990427523851395,0.18096178770065308,0.028999675065279007,-0.24359598755836487,0.21033106744289398,-1.5783934593200684,-2.1899967193603516,0.5130944848060608,5.985171794891357,2.110107183456421,5.56616735458374,-2.790520668029785,-2.575667381286621,1.2427423000335693,-1.054525375366211,-3.832287311553955,0.5278154611587524,3.49566650390625,0.18202941119670868,0.16012822091579437,-0.36730536818504333,0.06889806687831879,-0.2843171954154968,0.18736591935157776,-0.2277933657169342,0.10504046082496643,0.048321377485990524,0.1210404559969902,0.3322313129901886,0.06256809830665588,0.03025093674659729,0.05423843115568161,0.17492523789405823
0.08333333767950535,2,-200.0,200.0,-200.0,-50.0,-50.0,-50.0,100.0,100.0,-100.0,-100.0,100.0,100.0,300.0,-300.0,-300.0,300.0,300.0,-300.0,0.0,0.0,0.0,0.0,-150.0,-150.0,73.26806640625,-150.0,150.0,-150.0,0.023765772581100464,0.09784143418073654,-0.0035275674890726805,0.4442319869995117,0.051395002752542496,0.12636514008045197,0.3427986800670624,0.1367156058549881,-0.6374838352203369,-0.09778454899787903,0.0968126580119133,0.0283187348395586,-0.19147814810276031,0.2173888236284256,-1.3100273609161377,-1.8470251560211182,0.4813607633113861,5.519406318664551,2.041879415512085,4.6982598304748535,-2.343855142593384,-2.9069502353668213,1.8250339031219482,-0.9181446433067322,-5.446521282196045,0.30843111872673035,2.8726136684417725,0.35679349303245544,0.1160508394241333,-0.3072720468044281,0.07970651239156723,-0.34515804052352905,0.11004221439361572,-0.28589752316474915,0.0770568996667862,0.04650852084159851,0.12999342381954193,0.14206139743328094,0.08222447335720062,-0.10190402716398239,0.08554690331220627,0.1641094833612442
0.10000000521540642,3,-200.0,200.0,10.0062255859375,-50.0,50.0,6.11370849609375,100.0,-100.0,100.0,100.0,-100.0,-100.0,300.0,-300.0,-193.29031372070312,300.0,300.0,-300.0,0.0,0.0,0.0,0.0,-150.0,150.0,-150.0,-150.0,-104.84521484375,-61.15229034423828,0.01506047137081623,0.04977549985051155,-0.004762230906635523,0.5556996464729309,0.06339898705482483,0.14773835241794586,0.30700889229774475,0.12107701599597931,-0.6142368912696838,-0.13770367205142975,0.014989027753472328,0.0067310938611626625,-0.1377042531967163,0.21957534551620483,-0.37464481592178345,-2.7351760864257812,-0.09739179909229279,6.899847507476807,1.282355546951294,0.9570484757423401,-1.786293387413025,-1.6810039281845093,1.3559949398040771,-1.960811734199524,-4.955409049987793,-0.8465241193771362,3.110919952392578,0.14901256561279297,0.1160508394241333,-0.3072720468044281,0.07970651239156723,-0.34515804052352905,0.11004221439361572,-0.28589752316474915,0.0770568996667862,0.04650852084159851,0.12999342381954193,0.14206139743328094,0.08222447335720062,-0.10190402716398239,0.08554690331220627,0.1641094833612442
0.11666667275130749,4,200.0,-200.0,-200.0,50.0,-50.0,50.0,100.0,100.0,100.0,-100.0,100.0,-100.0,300.0,-300.0,-300.0,300.0,300.0,300.0,0.0,0.0,0.0,0.0,-150.0,-150.0,-150.0,150.0,-95.432861328125,-150.0,0.010872484184801579,0.007080382667481899,-0.007349822670221329,0.67506343126297,0.07501772791147232,0.16641680896282196,0.27811381220817566,0.10476624220609665,-0.6068913340568542,-0.17327986657619476,0.0005343658267520368,-0.013229894451797009,-0.09155280143022537,0.2226993888616562,-0.2615240812301636,-2.48065447807312,-0.12362046539783478,7.571995735168457,1.0261574983596802,0.8564244508743286,-1.5038448572158813,-1.3107084035873413,0.4912085235118866,-1.5330978631973267,0.009605109691619873,-0.7449403405189514,2.691925525665283,0.26319950819015503,0.1032828539609909,-0.24128063023090363,0.11914414912462234,-0.290971040725708,0.12493341416120529,-0.23872405290603638,-0.024685725569725037,0.03689514845609665,0.09025370329618454,0.09336455166339874,0.03159930557012558,-0.03298483416438103,0.0881894901394844,0.09193256497383118
0.13333334028720856,5,-200.0,-200.0,-200.0,-50.0,-50.0,-2.5447845458984375,100.0,-28.03314208984375,100.0,100.0,-100.0,75.0037841796875,104.30120849609375,300.0,-171.1395263671875,300.0,300.0,-49.7884521484375,0.0,0.0,0.0,0.0,-150.0,149.2109375,-112.30517578125,-150.0,-77.642578125,-150.0,0.0168495811522007,-0.04712590202689171,-0.012148788198828697,0.8161711096763611,0.07824110239744186,0.16851522028446198,0.24266193807125092,0.10491503030061722,-0.5887590646743774,-0.18516142666339874,0.0003032910462934524,-0.016368737444281578,-0.04998156428337097,0.21096490323543549,0.3771122395992279,-3.0613179206848145,-0.24811425805091858,8.783880233764648,0.4570322334766388,-0.022892644628882408,-1.8874049186706543,-0.48419249057769775,1.583531379699707,-0.7622407674789429,-0.03829587996006012,-0.024257030338048935,2.260688066482544,-0.6870108246803284,0.1032828539609909,-0.24128063023090363,0.11914414912462234,-0.290971040725708,0.12493341416120529,-0.23872405290603638,-0.024685725569725037,0.03689514845609665,0.09025370329618454,0.09336455166339874,0.03159930557012558,-0.03298483416438103,0.0881894901394844,0.09193256497383118
0.15000000782310963,6,200.0,-200.0,200.0,-50.0,50.0,-37.87352752685547,-100.0,-100.0,100.0,100.0,-100.0,100.0,-300.0,-300.0,300.0,300.0,300.0,300.0,0.0,0.0,0.0,0.0,21.474609375,150.0,-150.0,-150.0,-150.0,150.0,0.02322259545326233,-0.09227627515792847,-0.017098864540457726,0.9563693404197693,0.08210887759923935,0.17015419900417328,0.21336741745471954,0.10155703872442245,-0.5546151399612427,-0.19733811914920807,-1.9569026790122734e-06,-0.019002581015229225,-0.016274426132440567,0.19951783120632172,0.39153915643692017,-2.5266611576080322,-0.2901459336280823,8.358283042907715,0.45601895451545715,-0.03965401276946068,-1.61826753616333,-0.6784454584121704,2.227043390274048,-0.6682559251785278,-0.021591056138277054,0.03117932379245758,1.880012035369873,-0.637496829032898,0.1335231512784958,-0.1688108593225479,0.16910994052886963,-0.23811936378479004,0.08240995556116104,-0.1808805763721466,-0.04044743627309799,0.12238959223031998,0.12374436110258102,0.10633021593093872,-0.03694842383265495,-0.09536398202180862,0.07735512405633926,0.11942054331302643
0.1666666753590107,7,157.67050170898438,-200.0,-200.0,33.38188171386719,15.832550048828125,-50.0,-24.556533813476562,100.0,-100.0,100.0,-100.0,-100.0,-300.0,297.10302734375,-233.78103637695312,300.0,300.0,48.60520935058594,0.0,0.0,0.0,0.0,-150.0,150.0,-105.036376953125,-150.0,-146.0220947265625,-150.0,0.016877474263310432,-0.14865438640117645,-0.013063888065516949,1.1152853965759277,0.08957549929618835,0.17542710900306702,0.17310529947280884,0.10590570420026779,-0.5075003504753113,-0.18984989821910858,-0.00017597948317416012,-0.02976253814995289,0.010844246484339237,0.20021359622478485,-0.39720574021339417,-3.203169107437134,0.2988831698894501,9.715314865112305,0.7603741884231567,0.12476985901594162,-2.1552886962890625,0.13771802186965942,3.284003257751465,0.10371458530426025,-0.02758203260600567,-0.45973873138427734,1.5040974617004395,-0.04416681081056595,0.1335231512784958,-0.1688108593225479,0.16910994052886963,-0.23811936378479004,0.08240995556116104,-0.1808805763721466,-0.04044743627309799,0.12238959223031998,0.12374436110258102,0.10633021593093872,-0.03694842383265495,-0.09536398202180862,0.07735512405633926,0.11942054331302643
0.18333334289491177,8,200.0,-200.0,200.0,50.0,50.0,-50.0,100.0,100.0,100.0,-100.0,100.0,100.0,-300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,0.0,0.0,-150.0,-150.0,-150.0,-150.0,-150.0,-4.351238250732422,0.012287880294024944,-0.19745104014873505,-0.010768965817987919,1.257435917854309,0.09930811077356339,0.17973800003528595,0.14188435673713684,0.09802354872226715,-0.4807368516921997,-0.199552521109581,-0.014178462326526642,-0.028265435248613358,0.15690624713897705,0.20224077999591827,0.12775897979736328,-2.8768515586853027,-0.022478178143501282,7.3717193603515625,0.7540042996406555,0.07182842493057251,-1.7872841358184814,-2.244961738586426,-2.498920440673828,-1.6041069030761719,2.100696563720703,4.927361011505127,22.214927673339844,-0.04304701089859009,0.1585102528333664,-0.11705946922302246,0.128322035074234,-0.15402476489543915,0.23056361079216003,-0.3733716607093811,-0.099399134516716,0.2193964123725891,0.09608940780162811,0.03715469315648079,-0.10029403865337372,-0.1507309526205063,0.10016228258609772,0.14148932695388794
0.20000001043081284,9,-200.0,-200.0,-200.0,-2.7380828857421875,-50.0,34.2879638671875,-93.84942626953125,-100.0,-47.536643981933594,-100.0,-100.0,-100.0,165.49014282226562,300.0,12.56817626953125,300.0,300.0,300.0,0.0,0.0,0.0,0.0,-150.0,55.1156005859375,-113.049560546875,-150.0,-150.0,-150.0,0.007347774691879749,-0.1963532418012619,-0.005327292717993259,1.3207106590270996,0.0976829007267952,0.16408856213092804,0.09449118375778198,0.07908356934785843,-0.47795891761779785,-0.19590333104133606,0.016596127301454544,-0.042586617171764374,0.45904451608657837,0.20165857672691345,-0.3870420753955841,-0.060745321214199066,0.49249881505966187,2.870880603790283,0.307730108499527,-0.9756641387939453,-2.246626377105713,-0.4368765652179718,0.8376964330673218,1.0374401807785034,1.2425477504730225,-0.2455013394355774,13.338565826416016,0.8638817071914673,0.1585102528333664,-0.11705946922302246,0.128322035074234,-0.15402476489543915,0.23056361079216003,-0.3733716607093811,-0.099399134516716,0.2193964123725891,0.09608940780162811,0.03715469315648079,-0.10029403865337372,-0.1507309526205063,0.10016228258609772,0.14148932695388794
