timestamp,timestep,abdomen_x,abdomen_y,abdomen_z,right_hip_x,right_hip_y,right_hip_z,left_hip_x,left_hip_y,left_hip_z,exo_D6Joint0:0,exo_D6Joint0:1,exo_D6Joint0:2,neck_x,neck_y,neck_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_knee,left_knee,exo_right_hip:0,exo_right_hip:1,exo_right_hip:2,exo_left_hip:0,exo_left_hip:1,exo_left_hip:2,right_elbow,left_elbow,right_ankle_x,right_ankle_y,right_ankle_z,left_ankle_x,left_ankle_y,left_ankle_z,exo_right_knee,exo_left_knee,vel_right_hip_x,vel_right_hip_y,vel_right_hip_z,vel_right_knee,vel_right_ankle_x,vel_right_ankle_y,vel_right_ankle_z,vel_left_hip_x,vel_left_hip_y,vel_left_hip_z,vel_left_knee,vel_left_ankle_x,vel_left_ankle_y,vel_left_ankle_z,vel_exo_D6Joint0:0,vel_exo_D6Joint0:1,vel_exo_D6Joint0:2,vel_exo_right_hip:0,vel_exo_right_hip:1,vel_exo_right_hip:2,vel_exo_left_hip:0,vel_exo_left_hip:1,vel_exo_left_hip:2,vel_exo_right_knee,vel_exo_left_knee
0.025000001303851604,0,-3299.5107421875,19760.16796875,-11407.916015625,-18417.53125,-22955.29296875,6730.6513671875,-4499.896484375,157.372314453125,32504.25,-20556.986328125,45727.6796875,-65638.4921875,-2769.545166015625,-78.43541717529297,-1083.2811279296875,11742.0625,16945.28125,-6637.341796875,-11124.3330078125,-4360.7744140625,16842.18359375,0.0,0.0,-13132.7353515625,-14290.7724609375,6289.25830078125,-10527.53515625,14448.2001953125,7773.7109375,0.0,0.0,-3696.702880859375,12242.474609375,-14476.818359375,-4633.361328125,8193.1142578125,-3155.80322265625,30175.009765625,7825.66357421875,-0.5695346593856812,2.034987449645996,1.3215458393096924,0.40556150674819946,-0.14284475147724152,1.0499013662338257,-1.120072603225708,-0.3498052656650543,0.04347345605492592,2.466247320175171,1.990302562713623,0.10286184400320053,3.41296648979187,-0.5083404779434204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03333333507180214,1,2969.57958984375,9829.171875,-3783.8427734375,-1551.935546875,-17431.60546875,2695.60595703125,1850.18408203125,-23011.974609375,6421.1875,47842.8984375,67195.2265625,268220.46875,208.6767578125,759.8226318359375,-298.34466552734375,4340.11083984375,4188.8916015625,261.30908203125,1373.607421875,-5859.45166015625,7579.6748046875,0.0,0.0,-5264.25390625,-12164.43359375,-6997.97900390625,25390.375,37634.83203125,-32206.837890625,0.0,0.0,-2408.23046875,1261.806640625,-2195.927734375,-1446.080322265625,2239.7705078125,-532.03125,-188.890625,17989.76171875,-9.809857368469238,-0.8072924613952637,3.105292797088623,-11.703453063964844,-1.0067838430404663,9.674398422241211,-10.963642120361328,-3.5201773643493652,12.009723663330078,16.418418884277344,-27.990596771240234,-2.305875539779663,8.062629699707031,-2.6375620365142822,-11.782567024230957,-3.0338428020477295,-54.41570281982422,-6.111513137817383,-2.9337477684020996,10.721590995788574,-28.242481231689453,-17.298236846923828,33.801177978515625,24.46497917175293,-8.832196235656738
0.041666668839752674,2,6776.658203125,-8483.9892578125,2292.06982421875,23232.001953125,-12290.0712890625,-1376.9664306640625,28121.55078125,-28112.765625,-17200.765625,-30543.2578125,-36716.3359375,-79766.6953125,2733.44091796875,714.177734375,-85.141357421875,-19834.40625,-25140.6015625,2968.2099609375,15796.0029296875,6826.8681640625,-18997.953125,0.0,0.0,4355.224609375,14777.71875,-12697.037109375,-43039.40234375,57154.30859375,29052.58203125,0.0,0.0,3503.418701171875,-7135.85546875,4395.1982421875,1223.3558349609375,1062.3583984375,4231.1845703125,-23496.296875,9203.63671875,-8.236663818359375,-7.037264823913574,-0.8623182773590088,8.907268524169922,-0.9384883046150208,9.884607315063477,-10.633533477783203,-10.275032997131348,1.4136922359466553,15.509547233581543,2.1008756160736084,-1.0917186737060547,10.910237312316895,-1.4124678373336792,-2.932806968688965,9.725138664245605,6.371305465698242,-13.001667976379395,-24.83570098876953,15.43012809753418,32.38725280761719,-39.70499801635742,-10.078951835632324,25.018634796142578,1.421203851699829
0.05000000260770321,3,-5135.779296875,-1678.2314453125,2079.809326171875,4112.8720703125,-1505.599609375,711.0048828125,2378.1025390625,2835.08984375,6283.94921875,-42196.68359375,-95859.4453125,-50677.01171875,15.235321044921875,-141.45269775390625,134.579345703125,-2092.470703125,-1290.1650390625,-2097.55419921875,-1004.7177734375,683.865234375,-1820.427001953125,0.0,0.0,-3212.62890625,17797.60546875,7209.7998046875,-34484.50390625,30345.609375,-9893.5712890625,0.0,0.0,-1230.01513671875,346.908203125,-488.6689453125,-2304.02294921875,491.3056640625,923.0032958984375,-10557.5654296875,22331.94921875,2.762166976928711,-12.348567008972168,-1.821623682975769,16.728330612182617,3.046952962875366,3.1246869564056396,-5.803330421447754,4.378806114196777,-15.120235443115234,1.7026867866516113,19.650203704833984,2.0420291423797607,10.470707893371582,1.3616938591003418,-0.9973291158676147,18.83229637145996,0.8296747207641602,-6.344358444213867,-25.550321578979492,-1.9125118255615234,24.234350204467773,-14.64688491821289,21.477222442626953,12.731120109558105,-10.104270935058594
0.058333336375653744,4,7823.7333984375,-30739.1171875,8934.8662109375,3060.88525390625,5900.26171875,-4696.9091796875,2039.724609375,-14388.02734375,-7880.1015625,-62378.9375,63443.39453125,-69495.890625,802.9959716796875,226.2835693359375,930.7402954101562,950.171875,-174.3740234375,-11379.03515625,722.5361328125,436.384765625,-4217.333984375,0.0,0.0,-9262.5869140625,-11595.236328125,10405.5166015625,-2394.226318359375,13849.37109375,-2265.4453125,0.0,0.0,-1531.7679443359375,-7745.53125,2626.83154296875,-1128.6602783203125,-4546.88720703125,1102.215576171875,3128.796630859375,9055.8935546875,3.3572654724121094,-10.689821243286133,-1.6012133359909058,9.836216926574707,2.598036766052246,2.8944551944732666,-5.2296600341796875,5.4983439445495605,-13.45887279510498,2.5998387336730957,13.442755699157715,0.9502546787261963,9.39963436126709,1.6156221628189087,3.946868658065796,-10.72535228729248,3.4321327209472656,-0.7424947619438171,2.6245288848876953,-6.583745002746582,-2.5417308807373047,-1.9591766595840454,16.40604591369629,2.6801764965057373,10.411465644836426
0.06666667014360428,5,2109.759765625,-4050.640625,1379.9482421875,389.974609375,2578.0693359375,-417.0234375,6181.4990234375,-5320.271484375,-1123.746826171875,-90894.9375,79127.3515625,-40575.171875,-5.87548828125,-228.1259765625,-14.947044372558594,1598.9013671875,-1692.7216796875,-3454.0439453125,-1518.01611328125,1151.5126953125,-3486.331298828125,0.0,0.0,-6127.61328125,-10312.533203125,4517.17431640625,-5297.8720703125,10403.998046875,-4239.7333984375,0.0,0.0,100.022705078125,-229.4072265625,-239.732177734375,-790.5968017578125,398.02392578125,488.802978515625,1669.06591796875,6525.8798828125,4.486410617828369,-7.993891716003418,-3.835886001586914,-1.1209321022033691,1.0630983114242554,-3.3919968605041504,-2.508335590362549,2.5594253540039062,-17.31920051574707,-1.3073512315750122,17.400001525878906,0.6890062093734741,4.684518814086914,1.9778326749801636,8.27204418182373,-12.428217887878418,-1.5686568021774292,-3.3142964839935303,1.4478821754455566,-1.1990008354187012,0.5316463112831116,1.0933400392532349,16.72504997253418,3.608860731124878,11.543124198913574
0.07500000391155481,6,-1078.3203125,6423.7861328125,9708.453125,-3224.168212890625,6921.9326171875,3342.47509765625,9613.3701171875,-3810.275390625,-5794.69189453125,-78491.6328125,54932.765625,-14650.919921875,392.9534912109375,-855.5255126953125,347.6943054199219,11052.1455078125,-3002.1689453125,-6889.3095703125,-4243.3984375,-6361.6611328125,3600.690185546875,0.0,0.0,-1606.058349609375,-8927.0634765625,-2517.0390625,-8818.23828125,15112.8955078125,-11911.1787109375,0.0,0.0,-1165.3773193359375,-2762.780029296875,3340.6572265625,-659.3052978515625,-2601.30078125,1676.44970703125,6407.833984375,12173.548828125,3.4670205116271973,-6.220381736755371,-3.9444150924682617,-3.84370493888855,0.9967660903930664,-3.282698392868042,-2.3991212844848633,1.3911683559417725,-15.932683944702148,-1.3459241390228271,18.458019256591797,0.4033501446247101,4.431947708129883,1.9381202459335327,7.650926113128662,-8.909631729125977,-3.616683006286621,-3.3627419471740723,0.36620667576789856,1.4728227853775024,3.653444290161133,-0.05410328507423401,18.01889991760254,3.2335715293884277,10.324758529663086
0.08333333767950535,7,-624.3759765625,-2751.9443359375,2483.9248046875,237.34765625,1898.197021484375,-424.9462890625,9859.3525390625,-5708.07421875,-2110.0,-66021.03125,34372.9609375,-10111.78515625,-49.4671630859375,-146.51654052734375,100.8486328125,4963.603515625,-2542.9228515625,-1645.9599609375,1004.1552734375,154.7081298828125,-1244.056396484375,0.0,0.0,-1952.495361328125,-7122.5478515625,-2969.67578125,-11842.7265625,18681.021484375,-5161.81689453125,0.0,0.0,402.2984619140625,-380.70849609375,-97.7279052734375,-30.363235473632812,378.0908203125,207.15380859375,2310.59619140625,2072.81640625,1.30513334274292,-3.0340282917022705,-1.6506991386413574,-6.76214599609375,-0.3670440912246704,-4.94321346282959,0.5560111403465271,0.837815523147583,-13.777190208435059,-3.2366480827331543,21.024808883666992,-0.0978238433599472,1.6918818950653076,2.9800288677215576,5.018304824829102,-4.9108476638793945,-4.08913516998291,-2.836158037185669,-1.1024482250213623,1.7783846855163574,6.2328596115112305,-2.975581407546997,10.974794387817383,6.25106143951416,17.780384063720703
0.09166667144745588,8,-13894.0078125,9808.185546875,5007.05078125,-1717.2449951171875,4031.35107421875,5459.7646484375,8712.3173828125,4551.140625,-923.43896484375,-56865.453125,46467.953125,31797.6640625,325.6300048828125,-606.9585571289062,40.79792785644531,3569.87939453125,172.255859375,1468.6044921875,538.8326416015625,-2521.4677734375,6455.6005859375,0.0,0.0,1562.26220703125,-5849.3984375,-15639.8369140625,-18697.6875,21251.65625,-23673.73046875,0.0,0.0,-1010.915771484375,2830.595703125,3478.173828125,426.0525207519531,-2164.79931640625,820.433349609375,1720.0087890625,1422.376953125,0.985704779624939,-2.2421884536743164,-1.791926622390747,-6.058655738830566,-0.12180182337760925,-4.8085174560546875,0.494067907333374,0.5019031167030334,-12.378257751464844,-3.2330117225646973,20.03924560546875,-0.26476210355758667,1.6052724123001099,2.7560875415802,6.390014171600342,-6.052796363830566,-9.269225120544434,-3.377161979675293,-2.4244120121002197,6.418621063232422,10.838274002075195,-1.6169869899749756,19.62990379333496,5.343419075012207,17.875633239746094
0.10000000521540642,9,-4978.5341796875,-2823.194091796875,1437.7294921875,579.3245239257812,1471.034423828125,99.364501953125,8210.11328125,-2565.9521484375,887.900390625,-43184.7421875,24885.078125,21879.9609375,-52.60400390625,-86.45806884765625,150.2987060546875,3208.66943359375,-1318.51904296875,-913.3447265625,3585.458251953125,-1154.63232421875,-116.2958984375,0.0,0.0,1803.8516845703125,-2985.43505859375,-10406.896484375,-17437.482421875,25590.53125,-15929.068359375,0.0,0.0,-25.49462890625,-60.035400390625,13.9619140625,497.8665771484375,203.21978759765625,176.508056640625,2701.9580078125,-3273.712890625,-0.2810039222240448,-0.6802732944488525,1.234118938446045,-3.2833476066589355,-0.8998174071311951,-2.0896542072296143,3.227071523666382,0.4992501735687256,-7.635245323181152,-3.9638142585754395,17.663272857666016,-0.3358660042285919,-0.4240835905075073,3.0506954193115234,3.6574418544769287,-2.1543099880218506,-6.92333984375,-3.3239567279815674,-4.551144599914551,1.7146673202514648,9.324518203735352,-5.102392196655273,11.563302040100098,4.129317283630371,20.301525115966797
