timestamp,timestep,abdomen_x,abdomen_y,abdomen_z,right_hip_x,right_hip_y,right_hip_z,left_hip_x,left_hip_y,left_hip_z,exo_base_x,exo_base_y,exo_base_z,neck_x,neck_y,neck_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_knee,left_knee,exo_right_hip_x,exo_right_hip_y,exo_right_hip_z,exo_left_hip_x,exo_left_hip_y,exo_left_hip_z,right_elbow,left_elbow,right_ankle_x,right_ankle_y,right_ankle_z,left_ankle_x,left_ankle_y,left_ankle_z,exo_right_knee,exo_left_knee,pos_right_hip_x,pos_right_hip_y,pos_right_hip_z,pos_left_hip_x,pos_left_hip_y,pos_left_hip_z,pos_right_knee,pos_left_knee,pos_right_ankle_x,pos_right_ankle_y,pos_right_ankle_z,pos_left_ankle_x,pos_left_ankle_y,pos_left_ankle_z,pos_exo_base_x,pos_exo_base_y,pos_exo_base_z,pos_exo_right_hip_x,pos_exo_right_hip_y,pos_exo_right_hip_z,pos_exo_left_hip_x,pos_exo_left_hip_y,pos_exo_left_hip_z,pos_exo_right_knee,pos_exo_left_knee,vel_right_hip_x,vel_right_hip_y,vel_right_hip_z,vel_left_hip_x,vel_left_hip_y,vel_left_hip_z,vel_right_knee,vel_left_knee,vel_right_ankle_x,vel_right_ankle_y,vel_right_ankle_z,vel_left_ankle_x,vel_left_ankle_y,vel_left_ankle_z,vel_exo_base_x,vel_exo_base_y,vel_exo_base_z,vel_exo_right_hip_x,vel_exo_right_hip_y,vel_exo_right_hip_z,vel_exo_left_hip_x,vel_exo_left_hip_y,vel_exo_left_hip_z,vel_exo_right_knee,vel_exo_left_knee,action_right_hip_x,action_right_hip_y,action_right_hip_z,action_left_hip_x,action_left_hip_y,action_left_hip_z,action_right_knee,action_left_knee,action_right_ankle_x,action_right_ankle_y,action_right_ankle_z,action_left_ankle_x,action_left_ankle_y,action_left_ankle_z,action_exo_exo_base_x,action_exo_exo_base_y,action_exo_exo_base_z,action_exo_exo_right_hip_x,action_exo_exo_right_hip_y,action_exo_exo_right_hip_z,action_exo_exo_left_hip_x,action_exo_exo_left_hip_y,action_exo_exo_left_hip_z,action_exo_exo_right_knee,action_exo_exo_left_knee
0.05000000260770321,0,142.8326416015625,10.837122917175293,-332.7698669433594,58.81162643432617,108.34165954589844,-21.464778900146484,-50.35757827758789,63.25477600097656,-144.49107360839844,0.0,0.0,0.0,-1.7263355255126953,-2.0504205226898193,-14.745783805847168,-40.32527542114258,-9.2354154586792,-100.0,-54.73393249511719,91.85542297363281,-100.0,-58.28324508666992,-31.370805740356445,19.21299934387207,65.73269653320312,147.2952880859375,-68.24213409423828,-152.91357421875,0.0,0.0,0.0,-14.89205265045166,-42.414093017578125,18.72890853881836,12.912422180175781,-28.393123626708984,-13.302288055419922,24.426435470581055,-52.25406265258789,0.0759316235780716,0.1733943372964859,-0.0231891181319952,0.20565491914749146,-0.6706295013427734,-0.04382632300257683,0.2572063207626343,0.21371161937713623,0.017114926129579544,-0.06976117938756943,0.43114444613456726,0.031074518337845802,-0.31007620692253113,0.2040950357913971,0.0,0.0,0.0,-0.00365901505574584,-0.2901924252510071,-0.6361325979232788,0.2572063207626343,0.21371161937713623,0.0,0.12907183170318604,0.0,-0.5695346593856812,2.034987449645996,1.3215458393096924,-0.3498052656650543,0.04347345605492592,2.466247320175171,0.40556150674819946,1.990302562713623,-0.14284475147724152,1.0499013662338257,-1.120072603225708,0.10286184400320053,3.41296648979187,-0.5083404779434204,0.0,0.0,0.0,-0.8017351031303406,-0.6988040804862976,-0.06564316153526306,0.40556150674819946,1.990302562713623,0.0,-0.5638605952262878,0.0,0.5105370283126831,0.4725480079650879,0.1408112347126007,-0.33747297525405884,0.08881539106369019,-0.38950812816619873,-0.5350133180618286,-0.41066843271255493,-0.09384933114051819,-0.06970405578613281,0.33825358748435974,0.1236148476600647,-0.07091633975505829,0.05053510516881943,0.20175659656524658,-0.11531175673007965,-0.680209219455719,0.47242283821105957,-0.24797628819942474,0.03916263207793236,-0.07581270486116409,-0.35512909293174744,0.27042046189308167,0.3257642686367035,-0.5225406289100647
0.06666667014360428,1,28.177825927734375,29.455913543701172,-33.172637939453125,14.922662734985352,42.55292510986328,4.607783317565918,0.280487060546875,26.884963989257812,-23.18683624267578,-100.0,-100.0,100.0,2.580850601196289,-1.152388095855713,-3.7869319915771484,39.18778991699219,-26.86551284790039,-75.80683898925781,1.453500747680664,29.995887756347656,22.813312530517578,-8.378154754638672,-1.0928316116333008,2.677344560623169,-34.48109436035156,28.927635192871094,-40.256492614746094,-19.248210906982422,-0.7461915016174316,0.0,0.0,-2.8161239624023438,-8.146389961242676,0.6512694358825684,1.4624528884887695,12.026809692382812,1.1686716079711914,29.308937072753906,-44.61772155761719,0.10358430445194244,0.2358577996492386,-0.021229783073067665,0.1856834888458252,-0.6522683501243591,-0.0956326276063919,0.22207310795783997,0.22046290338039398,-0.0009128591045737267,-0.07798599451780319,0.43696078658103943,0.046199358999729156,-0.2854011356830597,0.1796141117811203,0.011335807852447033,-0.00432182103395462,-0.01654774323105812,-0.02290974371135235,-0.2332020401954651,-0.5638651847839355,0.2636752724647522,0.2020454853773117,-0.002502404386177659,0.11449611932039261,-0.003200820181518793,1.0689557790756226,3.532280683517456,0.16432233154773712,-2.359593391418457,0.9790207147598267,-2.3085854053497314,-2.041860580444336,0.2861509323120117,-0.9713209867477417,-0.3424989581108093,0.3847947120666504,0.9129996299743652,1.3408756256103516,-1.4651583433151245,0.7194565534591675,1.2621201276779175,-2.0244197845458984,0.11227625608444214,1.836361050605774,4.37644624710083,-0.8802319765090942,-1.8200907707214355,0.057582788169384,-0.7162870764732361,-0.3914913535118103,0.5105370283126831,0.4725480079650879,0.1408112347126007,-0.33747297525405884,0.08881539106369019,-0.38950812816619873,-0.5350133180618286,-0.41066843271255493,-0.09384933114051819,-0.06970405578613281,0.33825358748435974,0.1236148476600647,-0.07091633975505829,0.05053510516881943,0.20175659656524658,-0.11531175673007965,-0.680209219455719,0.47242283821105957,-0.24797628819942474,0.03916263207793236,-0.07581270486116409,-0.35512909293174744,0.27042046189308167,0.3257642686367035,-0.5225406289100647
0.08333333767950535,2,-130.1835479736328,115.29144287109375,-59.57220458984375,-18.300399780273438,1.8359146118164062,-21.182558059692383,-26.167621612548828,-18.85218048095703,90.30572509765625,-100.0,-100.0,100.0,19.971223831176758,-20.379919052124023,8.942201614379883,77.10528564453125,-13.630016326904297,52.914710998535156,21.546537399291992,-100.0,-7.692817687988281,40.84818649291992,29.85176658630371,-25.11780548095703,-42.737491607666016,24.233444213867188,-13.74456787109375,51.07697677612305,1.333113431930542,0.0,0.0,-6.946598052978516,87.46424865722656,-81.07926940917969,-35.37019348144531,11.62533187866211,-42.985923767089844,46.238548278808594,-24.360078811645508,0.12355765700340271,0.2892836034297943,-0.016574200242757797,0.16171810030937195,-0.6258675456047058,-0.13991771638393402,0.19076214730739594,0.22341053187847137,-0.015969254076480865,-0.08594506978988647,0.44223517179489136,0.058974284678697586,-0.2650296986103058,0.16052719950675964,0.01794261485338211,0.0036774633917957544,-0.034431926906108856,-0.01281343400478363,-0.18927812576293945,-0.49571090936660767,0.2437313348054886,0.15686462819576263,-0.006535928230732679,0.1046651229262352,-0.003749535186216235,1.1560521125793457,3.1344223022460938,0.24304531514644623,-2.197265148162842,1.392184853553772,-2.035219430923462,-1.8547110557556152,0.27250760793685913,-0.9239314794540405,-0.2364111989736557,0.29197612404823303,0.6915050148963928,1.1084458827972412,-1.2089111804962158,0.6595273613929749,1.221799612045288,-2.0433621406555176,1.2241053581237793,1.750980019569397,3.899726152420044,-1.8375935554504395,-2.627305269241333,0.007191244512796402,-0.6072532534599304,0.0009313076734542847,0.4217056930065155,0.4198603928089142,0.08049765229225159,-0.4315406084060669,0.056961655616760254,-0.10106539726257324,-0.4145815670490265,-0.3328767418861389,-0.1321433186531067,0.10440846532583237,-0.07193969935178757,-0.1266578882932663,-0.07072068750858307,-0.16922597587108612,0.13541440665721893,-0.15530984103679657,-0.3081912100315094,0.2549678087234497,-0.25922584533691406,0.11449632793664932,0.1468547135591507,-0.03292404115200043,0.1629025638103485,0.5009694695472717,-0.2488008588552475
0.10000000521540642,3,-7.087162017822266,24.56292724609375,-40.16700744628906,-2.175792694091797,36.05474090576172,0.03281974792480469,-21.897716522216797,-9.081792831420898,-0.1213226318359375,-80.6158218383789,-100.0,100.0,3.716022491455078,-4.312324523925781,1.4399447441101074,14.424243927001953,-8.078680038452148,-18.217731475830078,6.217910289764404,-9.09906005859375,3.540058135986328,3.395376682281494,5.382089614868164,-27.382307052612305,-45.32120895385742,20.69074249267578,-1.335968017578125,55.69453430175781,1.7887479066848755,0.0,0.0,-7.263091087341309,8.003063201904297,-14.480518341064453,-1.6167030334472656,6.726675033569336,-11.462360382080078,45.57025146484375,-20.54846954345703,0.12661032378673553,0.32735154032707214,-0.025358518585562706,0.1152774766087532,-0.6062584519386292,-0.12008003890514374,0.1931486874818802,0.24635711312294006,-0.030912527814507484,-0.042902152985334396,0.36162975430488586,0.03267567232251167,-0.2445409893989563,0.1000102087855339,0.01180773414671421,0.004127315245568752,-0.040033526718616486,0.0008417824865318835,-0.1426422894001007,-0.4354762136936188,0.2144421637058258,0.11689011752605438,-0.008750595152378082,0.0987045168876648,-0.002315864432603121,0.42195674777030945,1.8852508068084717,-0.594806969165802,-1.9191685914993286,0.9772485494613647,1.7120281457901,0.1693778932094574,1.4278513193130493,-0.7095213532447815,2.6927006244659424,-4.512293338775635,-1.9253097772598267,1.066081166267395,-3.2033984661102295,0.20415619015693665,0.8615264892578125,-1.3494607210159302,1.1863607168197632,1.515231728553772,3.451958417892456,-2.0861291885375977,-2.4951279163360596,0.00945710763335228,-0.5242360234260559,-0.2181602418422699,0.4217056930065155,0.4198603928089142,0.08049765229225159,-0.4315406084060669,0.056961655616760254,-0.10106539726257324,-0.4145815670490265,-0.3328767418861389,-0.1321433186531067,0.10440846532583237,-0.07193969935178757,-0.1266578882932663,-0.07072068750858307,-0.16922597587108612,0.13541440665721893,-0.15530984103679657,-0.3081912100315094,0.2549678087234497,-0.25922584533691406,0.11449632793664932,0.1468547135591507,-0.03292404115200043,0.1629025638103485,0.5009694695472717,-0.2488008588552475
0.11666667275130749,4,16.77340316772461,-48.93592834472656,113.86538696289062,-18.255502700805664,-18.177734375,11.194388389587402,-10.903018951416016,-59.987430572509766,-29.75530242919922,-71.82640075683594,-100.0,100.0,-7.891755104064941,3.858395576477051,6.764959335327148,86.48931121826172,1.0496182441711426,-14.904754638671875,-50.46610641479492,-41.227638244628906,7.269205093383789,-3.191784620285034,-37.64117431640625,-25.379688262939453,-47.046897888183594,18.160202026367188,2.810436248779297,81.9637451171875,1.4447500705718994,0.0,0.0,15.480268478393555,-35.29217529296875,0.9352035522460938,22.962804794311523,-12.302608489990234,7.498523712158203,17.73011589050293,-5.391017913818359,0.13089869916439056,0.35827502608299255,-0.032962143421173096,0.08017919212579727,-0.5858393311500549,-0.10030654817819595,0.1973634958267212,0.26796385645866394,-0.045523110777139664,-0.005449079442769289,0.29313257336616516,0.009432096965610981,-0.22912552952766418,0.04852347820997238,0.010488784871995449,0.0015672299778088927,-0.03681281581521034,0.012666746973991394,-0.09869644045829773,-0.38257673382759094,0.1839187890291214,0.08003024756908417,-0.010284120216965675,0.09269914031028748,-0.0011664844350889325,0.2528706192970276,1.7507295608520508,-0.4976113736629486,-1.614323616027832,1.2089695930480957,1.575086236000061,0.19721516966819763,1.2941101789474487,-0.35230016708374023,2.3020575046539307,-3.8310632705688477,-1.4893766641616821,1.0119438171386719,-2.8115274906158447,0.18229198455810547,0.8474339842796326,-1.1063342094421387,0.9807302951812744,1.323415756225586,3.033379316329956,-1.961816430091858,-2.161545515060425,0.03980209305882454,-0.4840211570262909,-0.3937927782535553,0.3584654927253723,0.3551481068134308,0.11114634573459625,-0.39841628074645996,0.009136749431490898,-0.1753830462694168,-0.42826417088508606,-0.438827782869339,0.03281665965914726,0.028920099139213562,-0.00488700345158577,0.04831235483288765,-0.09954580664634705,-0.08884365856647491,0.026324747130274773,-0.0534881055355072,-0.2867501676082611,0.15043507516384125,-0.24170775711536407,0.07836932688951492,0.08379020541906357,0.25996866822242737,0.13715043663978577,0.22133931517601013,-0.12778156995773315
0.13333334028720856,5,-7.144847869873047,8.898731231689453,12.864044189453125,3.016721725463867,16.87254524230957,-3.787914276123047,-18.954193115234375,-53.307456970214844,-12.319314956665039,-44.270938873291016,43.59333038330078,100.0,0.49759578704833984,-0.5555148124694824,0.5252056121826172,26.5264892578125,-2.017853260040283,1.2166862487792969,-1.4453926086425781,-21.153839111328125,15.23331069946289,-2.221857786178589,-3.079679489135742,-13.704208374023438,-40.56577682495117,15.701190948486328,6.87420654296875,64.5093002319336,1.5742080211639404,0.0,0.0,-1.0226936340332031,3.203878402709961,-8.404308319091797,0.8088645935058594,3.563492774963379,-3.522075653076172,17.480655670166016,-12.625614166259766,0.12224326282739639,0.37180212140083313,-0.02797059901058674,0.06049008667469025,-0.5658735036849976,-0.09071588516235352,0.20164306461811066,0.2591690719127655,-0.03334911912679672,0.004250547382980585,0.24965640902519226,0.01569795422255993,-0.22643543779850006,0.02350100316107273,0.010470939800143242,-0.0032230510842055082,-0.025642365217208862,0.01881800964474678,-0.07667131721973419,-0.33582067489624023,0.15122391283512115,0.04985079914331436,-0.010854696854948997,0.08771282434463501,0.0021496093831956387,-0.5887508392333984,0.6409775614738464,0.10619942843914032,-1.066133975982666,0.8815515041351318,0.7183911204338074,0.11087973415851593,-0.5222175717353821,0.9356800317764282,0.5011051297187805,-2.4725852012634277,0.36559614539146423,0.2860284149646759,-1.5370179414749146,0.06228165701031685,-0.1499236524105072,-0.3786221146583557,0.40977877378463745,0.9880534410476685,2.6731131076812744,-1.812183141708374,-1.4526199102401733,0.03985919803380966,-0.43145954608917236,-0.025113772600889206,0.3584654927253723,0.3551481068134308,0.11114634573459625,-0.39841628074645996,0.009136749431490898,-0.1753830462694168,-0.42826417088508606,-0.438827782869339,0.03281665965914726,0.028920099139213562,-0.00488700345158577,0.04831235483288765,-0.09954580664634705,-0.08884365856647491,0.026324747130274773,-0.0534881055355072,-0.2867501676082611,0.15043507516384125,-0.24170775711536407,0.07836932688951492,0.08379020541906357,0.25996866822242737,0.13715043663978577,0.22133931517601013,-0.12778156995773315
0.15000000782310963,6,-1.2411613464355469,-21.886016845703125,128.9232177734375,-35.215457916259766,43.53639221191406,26.591482162475586,-34.39635467529297,-131.70632934570312,-24.69022560119629,-29.049650192260742,-4.031301498413086,100.0,5.323559761047363,10.246713638305664,4.449164390563965,89.77147674560547,-54.91069412231445,-62.88517379760742,36.865966796875,-43.9976692199707,36.87102508544922,32.70573806762695,-11.595975875854492,-11.057405471801758,-39.45489501953125,13.823909759521484,0.21514129638671875,59.0641975402832,1.0269403457641602,0.0,0.0,4.910240650177002,12.557722091674805,-16.960186004638672,-14.53011703491211,-23.391307830810547,7.592463493347168,11.906349182128906,1.60196852684021,0.11411352455615997,0.38234516978263855,-0.026202239096164703,0.03952638432383537,-0.5543361306190491,-0.08685195446014404,0.20257730782032013,0.2511259615421295,-0.022809093818068504,0.012074463069438934,0.21178603172302246,0.02107175625860691,-0.22320280969142914,0.0011131454957649112,0.009138575755059719,-0.00884085614234209,-0.020120572298765182,0.021220901980996132,-0.05213462561368942,-0.2947912812232971,0.12717416882514954,0.026200035586953163,-0.01111254096031189,0.081501804292202,0.004370274022221565,-0.4804597496986389,0.5902984738349915,-0.05174252763390541,-1.1719387769699097,0.5048120021820068,0.5321451425552368,0.019060878083109856,-0.4713665843009949,0.696054220199585,0.40392106771469116,-2.119235038757324,0.18377891182899475,0.20689274370670319,-1.2724483013153076,0.012520810589194298,0.12810057401657104,-0.7135519981384277,0.2702612578868866,0.9288647770881653,2.344731092453003,-1.2811291217803955,-1.301352620124817,0.06631669402122498,-0.40690529346466064,-0.13215526938438416,0.23308707773685455,0.3893205225467682,0.1826329380273819,-0.4739881157875061,-0.10174579173326492,-0.21684041619300842,-0.3448193073272705,-0.4606679379940033,0.06412847340106964,0.04595270752906799,-0.054543573409318924,-0.06270572543144226,-0.150168314576149,-0.03414636477828026,0.059587061405181885,0.033841196447610855,-0.3817870318889618,-0.0072442926466465,-0.19471250474452972,0.09393857419490814,0.08529892563819885,0.20331592857837677,0.21887856721878052,0.1612015664577484,-0.0019505638629198074
0.1666666753590107,7,-10.260048866271973,-10.51382827758789,33.544734954833984,-5.821624755859375,51.83032989501953,6.291229248046875,-16.67431640625,-111.8420181274414,-21.25471305847168,100.0,6.499031066894531,100.0,1.288193702697754,0.5228085517883301,1.391035795211792,51.96106719970703,-16.780372619628906,4.32513427734375,11.11756420135498,-12.907588958740234,7.432689666748047,6.115537643432617,-1.6066646575927734,-5.2897562980651855,-39.942909240722656,12.227550506591797,-1.0877017974853516,55.44068908691406,0.8447624444961548,0.0,0.0,0.6422948837280273,3.735600471496582,-8.213462829589844,-2.382810592651367,2.992966651916504,-4.17042350769043,11.246557235717773,2.6669867038726807,0.09212850779294968,0.38531607389450073,-0.007775092963129282,0.013858540914952755,-0.5493110418319702,-0.08574341982603073,0.2260439693927765,0.23597951233386993,-0.008716743439435959,0.024635834619402885,0.17005127668380737,0.008266633376479149,-0.2379583716392517,-0.0036758561618626118,0.001331041450612247,-0.012719256803393364,-0.020895497873425484,0.020211415365338326,-0.03322189673781395,-0.25889408588409424,0.10638092458248138,0.011901629157364368,-0.010569028556346893,0.07745590060949326,0.005354173015803099,-1.5431575775146484,0.3292315602302551,0.6497515439987183,-1.6885302066802979,-0.10651791095733643,0.37115728855133057,1.285997986793518,-0.8978673219680786,0.8923484086990356,0.6318414807319641,-2.3608460426330566,-0.7162095904350281,-0.7598937749862671,-0.18608024716377258,-0.4870664179325104,0.13063333928585052,-0.7774269580841064,0.028694998472929,0.8169758319854736,2.0554134845733643,-1.0163494348526,-1.1006264686584473,0.06883057951927185,-0.33931055665016174,-0.19792971014976501,0.23308707773685455,0.3893205225467682,0.1826329380273819,-0.4739881157875061,-0.10174579173326492,-0.21684041619300842,-0.3448193073272705,-0.4606679379940033,0.06412847340106964,0.04595270752906799,-0.054543573409318924,-0.06270572543144226,-0.150168314576149,-0.03414636477828026,0.059587061405181885,0.033841196447610855,-0.3817870318889618,-0.0072442926466465,-0.19471250474452972,0.09393857419490814,0.08529892563819885,0.20331592857837677,0.21887856721878052,0.1612015664577484,-0.0019505638629198074
0.18333334289491177,8,10.15928840637207,-4.09791374206543,133.21951293945312,-16.967323303222656,79.47075653076172,32.318023681640625,16.06258201599121,-112.43014526367188,-16.15043067932129,94.4014892578125,-26.112777709960938,100.0,13.496549606323242,10.068160057067871,3.0330541133880615,100.0,-52.616477966308594,41.778995513916016,38.379669189453125,-3.5610389709472656,41.37998962402344,14.105125427246094,-38.26754379272461,-6.798177719116211,-54.64636993408203,10.648834228515625,-5.468427658081055,89.25541687011719,0.7457821369171143,0.0,0.0,2.6050233840942383,9.57956600189209,6.799898147583008,1.893270492553711,-25.603233337402344,10.996326446533203,-7.41571044921875,23.096343994140625,0.06936576962471008,0.3945460319519043,0.005056023132055998,-0.016602206975221634,-0.5558514595031738,-0.0914740264415741,0.24527303874492645,0.2226269245147705,0.0034818295389413834,0.034643303602933884,0.13372963666915894,-0.002624127548187971,-0.2482645958662033,-0.009127386845648289,-0.006095824763178825,-0.013479754328727722,-0.028151437640190125,0.02053450047969818,-0.013265030458569527,-0.22720521688461304,0.09276921302080154,-0.006786171346902847,-0.01033549103885889,0.07228530943393707,0.004718204494565725,-1.473913311958313,0.6091095209121704,0.40182942152023315,-1.8032361268997192,-0.7042081356048584,0.15529680252075195,1.0729961395263672,-0.7895935773849487,0.8274319767951965,0.519287645816803,-2.011013984680176,-0.6497129201889038,-0.5377542972564697,-0.22641324996948242,-0.33570635318756104,0.28243541717529297,-0.9647709727287292,0.091281458735466,0.8091018199920654,1.807409405708313,-0.6890870332717896,-1.3786200284957886,0.07081403583288193,-0.3274405598640442,-0.29881587624549866,0.18383516371250153,0.43854209780693054,0.24391059577465057,-0.3968983292579651,-0.13003848493099213,-0.21988314390182495,-0.3277227282524109,-0.5521387457847595,0.08390286564826965,0.05710061639547348,0.014553677290678024,-0.03951846435666084,-0.19827313721179962,0.03547210246324539,-0.01631946489214897,0.02238190919160843,-0.4899521470069885,-0.06578274071216583,-0.29871615767478943,0.10663966834545135,0.12271569669246674,0.4030667245388031,0.25262516736984253,-0.030651096254587173,0.1829349398612976
0.20000001043081284,9,-18.426124572753906,-6.908860683441162,47.68675994873047,-3.9103012084960938,61.07757568359375,11.699262619018555,-0.7025165557861328,-127.00093078613281,-9.597405433654785,18.654014587402344,-63.75590896606445,100.0,3.017825126647949,2.1223506927490234,2.689889669418335,51.243370056152344,-16.53293228149414,35.27308654785156,21.224607467651367,-7.504009246826172,6.67578125,7.838916778564453,-8.05447006225586,-4.920766830444336,-58.393035888671875,9.425525665283203,-4.361589431762695,87.51823425292969,0.6552951335906982,0.0,0.0,0.28415584564208984,3.6171274185180664,-3.921123504638672,-2.104970932006836,-0.9902820587158203,-0.3491191864013672,-6.888791561126709,22.640457153320312,0.04233816638588905,0.40883669257164,0.029801083728671074,-0.03137030079960823,-0.5558881759643555,-0.09711094945669174,0.2667176127433777,0.1866283267736435,0.016120657324790955,0.046210650354623795,0.11724252998828888,-0.008171235211193562,-0.2722563147544861,0.0007507103146053851,-0.007198004517704248,-0.009304502978920937,-0.028361376374959946,0.02059151977300644,0.00025580491637811065,-0.19924814999103546,0.08138690888881683,-0.02026018314063549,-0.009660640731453896,0.06711398810148239,0.00306047685444355,-1.7733572721481323,1.0488744974136353,1.0540417432785034,-0.9240397810935974,-0.28011664748191833,-0.07426366955041885,1.247228980064392,-2.156222105026245,0.8719805479049683,0.6348563432693481,-0.8693395256996155,-0.23146168887615204,-1.3118003606796265,0.6401875019073486,0.008581558242440224,0.3944939076900482,-0.21643206477165222,0.00879373773932457,0.8279491066932678,1.5812153816223145,-0.6235589385032654,-1.2382608652114868,0.06801377236843109,-0.31577855348587036,-0.2610000967979431,0.18383516371250153,0.43854209780693054,0.24391059577465057,-0.3968983292579651,-0.13003848493099213,-0.21988314390182495,-0.3277227282524109,-0.5521387457847595,0.08390286564826965,0.05710061639547348,0.014553677290678024,-0.03951846435666084,-0.19827313721179962,0.03547210246324539,-0.01631946489214897,0.02238190919160843,-0.4899521470069885,-0.06578274071216583,-0.29871615767478943,0.10663966834545135,0.12271569669246674,0.4030667245388031,0.25262516736984253,-0.030651096254587173,0.1829349398612976
