timestamp,timestep,abdomen_x,abdomen_y,abdomen_z,neck_x,neck_y,neck_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_hip_x,right_hip_y,right_hip_z,left_hip_x,left_hip_y,left_hip_z,right_elbow,left_elbow,right_knee,left_knee,right_ankle_x,right_ankle_y,right_ankle_z,left_ankle_x,left_ankle_y,left_ankle_z,pos_right_hip_x,pos_right_hip_y,pos_right_hip_z,pos_left_hip_x,pos_left_hip_y,pos_left_hip_z,pos_right_knee,pos_left_knee,pos_right_ankle_x,pos_right_ankle_y,pos_right_ankle_z,pos_left_ankle_x,pos_left_ankle_y,pos_left_ankle_z,vel_right_hip_x,vel_right_hip_y,vel_right_hip_z,vel_left_hip_x,vel_left_hip_y,vel_left_hip_z,vel_right_knee,vel_left_knee,vel_right_ankle_x,vel_right_ankle_y,vel_right_ankle_z,vel_left_ankle_x,vel_left_ankle_y,vel_left_ankle_z,action_right_hip_x,action_right_hip_y,action_right_hip_z,action_left_hip_x,action_left_hip_y,action_left_hip_z,action_right_knee,action_left_knee,action_right_ankle_x,action_right_ankle_y,action_right_ankle_z,action_left_ankle_x,action_left_ankle_y,action_left_ankle_z
0.05000000260770321,0,4.509754180908203,-97.07481384277344,-7.871440887451172,9.337915420532227,14.06136417388916,6.064731597900391,18.243671417236328,25.403072357177734,33.42558670043945,29.869747161865234,37.33240509033203,-100.0,24.21776580810547,-60.14104461669922,-38.80622863769531,-12.566609382629395,87.4510269165039,-39.28009796142578,0.0,0.0,-11.359823226928711,-34.63667678833008,-4.130640506744385,59.43406677246094,13.397250175476074,-1.3795443773269653,-73.99681091308594,-26.036882400512695,0.0759316235780716,0.1733943372964859,-0.0231891181319952,0.20565491914749146,-0.6706295013427734,-0.04382632300257683,0.2572063207626343,0.21371161937713623,0.017114926129579544,-0.06976117938756943,0.43114444613456726,0.031074518337845802,-0.31007620692253113,0.2040950357913971,-0.5695346593856812,2.034987449645996,1.3215458393096924,-0.3498052656650543,0.04347345605492592,2.466247320175171,0.40556150674819946,1.990302562713623,-0.14284475147724152,1.0499013662338257,-1.120072603225708,0.10286184400320053,3.41296648979187,-0.5083404779434204,0.0951758399605751,-0.21150308847427368,0.1190607026219368,-0.11263719946146011,-0.12501968443393707,-0.40790092945098877,-0.4177047610282898,-0.4188331067562103,-0.022106584161520004,0.11547441780567169,0.31159529089927673,0.028335081413388252,-0.15383213758468628,-0.01313786581158638
0.06666667014360428,1,-24.358848571777344,4.908012390136719,7.059253692626953,0.05344676971435547,4.808186054229736,0.8854465484619141,-7.7493133544921875,2.2255935668945312,-1.4030685424804688,11.537887573242188,23.347522735595703,1.0326042175292969,6.005640983581543,-25.615732192993164,0.1648106575012207,-24.856182098388672,77.45062255859375,6.159955978393555,0.0,0.0,-3.1522748470306396,-3.216885805130005,-7.578302383422852,14.940269470214844,0.28899946808815,2.3661153316497803,-4.260202407836914,-4.063571929931641,0.07805074006319046,0.19230926036834717,-0.02889949083328247,0.2062341719865799,-0.6688387989997864,-0.034514427185058594,0.25666651129722595,0.22032928466796875,0.010438420809805393,-0.026240166276693344,0.4317946135997772,0.030291249975562096,-0.3034389019012451,0.1678958386182785,0.20392805337905884,0.9045873880386353,-0.3217829167842865,0.1806359589099884,0.32243549823760986,0.39043182134628296,-0.037873540073633194,0.22491829097270966,0.2414768487215042,2.4472968578338623,0.015710923820734024,-0.21421776711940765,0.2871665954589844,-1.9733835458755493,0.0951758399605751,-0.21150308847427368,0.1190607026219368,-0.11263719946146011,-0.12501968443393707,-0.40790092945098877,-0.4177047610282898,-0.4188331067562103,-0.022106584161520004,0.11547441780567169,0.31159529089927673,0.028335081413388252,-0.15383213758468628,-0.01313786581158638
0.08333333767950535,2,0.9079771041870117,5.672626495361328,21.375442504882812,-4.01362419128418,-0.9374923706054688,-8.841705322265625,-31.672353744506836,-14.15182113647461,-40.6449089050293,78.7804946899414,99.42906951904297,71.613525390625,17.821300506591797,9.55186653137207,40.779850006103516,-8.373870849609375,53.02322769165039,20.24787139892578,0.0,0.0,7.387297630310059,38.28788375854492,-15.806746482849121,73.0936050415039,-33.238948822021484,8.67167854309082,-34.99681854248047,17.553356170654297,0.08170261234045029,0.20452821254730225,-0.03346510976552963,0.20459753274917603,-0.6602821946144104,-0.02737991139292717,0.2557642161846161,0.22310787439346313,0.005079107824712992,0.010847663506865501,0.43232977390289307,0.029550019651651382,-0.2992706000804901,0.13830256462097168,0.2525472640991211,0.6374221444129944,-0.25342485308647156,-0.05439399182796478,0.6916383504867554,0.37041589617729187,-0.06250008940696716,0.13491882383823395,0.13488078117370605,2.0971221923828125,0.019239021465182304,-0.24798420071601868,0.21010950207710266,-1.6201975345611572,0.20342668890953064,-0.17576733231544495,0.10684307664632797,-0.07246799767017365,-0.0725996345281601,-0.3049357533454895,-0.3928077518939972,-0.3182014524936676,-0.09022397547960281,0.22593404352664948,0.14454098045825958,0.06708478182554245,-0.21075668931007385,0.09398820996284485
0.10000000521540642,3,-7.3517632484436035,-23.52075958251953,-7.554847717285156,1.0644922256469727,-1.3533358573913574,-2.5177173614501953,-5.9104156494140625,-2.502941131591797,-17.707679748535156,37.178977966308594,21.491653442382812,5.346435546875,8.387784004211426,-1.856210708618164,6.185791015625,-13.290603637695312,41.20830154418945,9.658470153808594,0.0,0.0,0.18014764785766602,6.913408279418945,-11.355052947998047,19.080345153808594,-6.438083648681641,1.740840196609497,-7.086589813232422,0.4859725832939148,0.0937502533197403,0.2176821082830429,-0.014628969132900238,0.20497994124889374,-0.6486307382583618,-0.014341894537210464,0.2602546215057373,0.2505030930042267,-0.008866515010595322,0.07429137825965881,0.398771733045578,0.03467836230993271,-0.31393706798553467,0.13635782897472382,0.5436856150627136,0.8815770149230957,1.0676642656326294,0.15631486475467682,0.9576441645622253,0.7020856142044067,0.29550763964653015,1.632105827331543,-0.07928235083818436,3.660848617553711,-1.9001020193099976,0.2927412688732147,-0.8243731260299683,-0.10647832602262497,0.20342668890953064,-0.17576733231544495,0.10684307664632797,-0.07246799767017365,-0.0725996345281601,-0.3049357533454895,-0.3928077518939972,-0.3182014524936676,-0.09022397547960281,0.22593404352664948,0.14454098045825958,0.06708478182554245,-0.21075668931007385,0.09398820996284485
0.11666667275130749,4,-43.408172607421875,-9.124120712280273,26.739887237548828,5.319735527038574,-8.57816219329834,-8.922988891601562,22.081321716308594,29.284574508666992,-39.57230758666992,71.63336181640625,32.803871154785156,83.4083023071289,-4.568456172943115,1.9897537231445312,38.515472412109375,-20.043434143066406,49.09505081176758,32.46430969238281,0.0,0.0,48.60487365722656,-17.058124542236328,-14.135664939880371,56.83625793457031,-30.004810333251953,4.625561714172363,-26.72949981689453,-12.65628433227539,0.10428544133901596,0.23036479949951172,0.0013429413083940744,0.20281840860843658,-0.6314562559127808,-0.001556783332489431,0.26477375626564026,0.27604004740715027,-0.021466055884957314,0.12847836315631866,0.36984214186668396,0.03981606289744377,-0.32649216055870056,0.1354144960641861,0.5015026330947876,0.7752583026885986,0.9352200031280518,0.0481763556599617,1.170996069908142,0.6229687929153442,0.256640762090683,1.4704115390777588,0.005053753964602947,3.10974383354187,-1.6349575519561768,0.22914817929267883,-0.739743709564209,-0.07128079235553741,0.2901497781276703,-0.2081892192363739,0.13078975677490234,-0.009513400495052338,-0.060984764248132706,-0.24566079676151276,-0.2719091475009918,-0.376397043466568,-0.11435025185346603,0.2998412251472473,0.021179720759391785,0.08636424690485,-0.24948416650295258,0.02961798384785652
0.13333334028720856,5,-4.054836273193359,-25.480209350585938,10.340009689331055,3.829296112060547,-4.905922889709473,-2.654080390930176,6.872934341430664,0.05790901184082031,-16.895858764648438,53.05495834350586,12.041397094726562,14.520271301269531,5.127471923828125,11.222206115722656,11.237369537353516,-11.58066177368164,7.953712463378906,12.23443603515625,0.0,0.0,10.038558959960938,2.7397117614746094,-13.24522876739502,19.783950805664062,-10.010461807250977,3.678590774536133,-5.5431060791015625,-2.5020675659179688,0.10828860849142075,0.23340584337711334,0.034154582768678665,0.19466988742351532,-0.5996687412261963,0.02519776113331318,0.2997435927391052,0.28256580233573914,-0.03474460542201996,0.19573873281478882,0.32020366191864014,0.04779862239956856,-0.34955498576164246,0.12224853038787842,0.03840629383921623,0.4864235520362854,1.7973353862762451,-0.23959654569625854,2.155832290649414,1.238118052482605,2.086905002593994,0.3396245539188385,0.09333048015832901,3.8857007026672363,-2.759312629699707,0.21200500428676605,-1.3758891820907593,-0.7928287386894226,0.2901497781276703,-0.2081892192363739,0.13078975677490234,-0.009513400495052338,-0.060984764248132706,-0.24566079676151276,-0.2719091475009918,-0.376397043466568,-0.11435025185346603,0.2998412251472473,0.021179720759391785,0.08636424690485,-0.24948416650295258,0.02961798384785652
0.15000000782310963,6,-27.59615707397461,5.3816680908203125,-7.026333808898926,-0.2483081817626953,-7.823266506195068,-8.158147811889648,25.232318878173828,42.49516296386719,-95.15192413330078,100.0,9.528167724609375,96.72250366210938,-5.3311004638671875,-6.256850242614746,50.538246154785156,3.806398391723633,82.7215347290039,38.44845962524414,0.0,0.0,58.91291809082031,-29.796749114990234,-17.998950958251953,77.7047348022461,-39.263275146484375,-7.586694717407227,-46.27732849121094,-9.857048034667969,0.11207365244626999,0.24079616367816925,0.0619213692843914,0.18443791568279266,-0.5666061639785767,0.045749254524707794,0.3324974477291107,0.28808578848838806,-0.04645996540784836,0.25328728556632996,0.27753588557243347,0.05443061515688896,-0.3696059286594391,0.1103900894522667,0.044073283672332764,0.5599756836891174,1.5622276067733765,-0.23511449992656708,2.052870750427246,1.0915907621383667,1.8937492370605469,0.32733193039894104,0.19915643334388733,3.304304838180542,-2.366438865661621,0.18733899295330048,-1.1600112915039062,-0.6896535754203796,0.3961399793624878,-0.1643732786178589,0.22929680347442627,0.0630284771323204,-0.003286277875304222,-0.2791808545589447,-0.14684775471687317,-0.456324964761734,-0.14914456009864807,0.4109005331993103,-0.13313288986682892,0.015711089596152306,-0.3249947726726532,-0.00973840057849884
0.1666666753590107,7,-13.916776657104492,-17.353605270385742,-45.08191680908203,0.9337691068649292,-5.15135383605957,-5.605134963989258,8.11887264251709,13.208194732666016,-40.60764694213867,78.587890625,-6.5841217041015625,16.042312622070312,3.935781478881836,4.850451469421387,16.117149353027344,-7.884931564331055,24.583518981933594,20.632583618164062,0.0,0.0,16.440780639648438,-1.3225574493408203,-17.19568634033203,23.98480224609375,-14.916587829589844,1.8586249351501465,-12.349227905273438,-6.444504737854004,0.11146258562803268,0.23895364999771118,0.1093539148569107,0.18145856261253357,-0.5139979124069214,0.08150894939899445,0.3955939710140228,0.26994588971138,-0.060233235359191895,0.33335280418395996,0.21062523126602173,0.04908955469727516,-0.4073318541049957,0.09440034627914429,-0.35416004061698914,0.2491607666015625,2.5898056030273438,0.3048095405101776,3.393315315246582,1.5113579034805298,3.717303514480591,-1.0839762687683105,0.30122432112693787,4.647460460662842,-3.654705286026001,-0.5701574087142944,-2.168829917907715,-0.7875823974609375,0.3961399793624878,-0.1643732786178589,0.22929680347442627,0.0630284771323204,-0.003286277875304222,-0.2791808545589447,-0.14684775471687317,-0.456324964761734,-0.14914456009864807,0.4109005331993103,-0.13313288986682892,0.015711089596152306,-0.3249947726726532,-0.00973840057849884
0.18333334289491177,8,-88.30657196044922,-60.29375457763672,-59.47697067260742,30.164806365966797,-9.348641395568848,17.78627586364746,44.763099670410156,79.19606018066406,84.44849395751953,36.200199127197266,-100.0,21.048721313476562,-44.8925666809082,-136.76852416992188,-63.379364013671875,-44.1795654296875,99.99787902832031,-16.767578125,0.0,0.0,52.2498893737793,-124.29359436035156,17.90644073486328,-100.3511734008789,-23.744800567626953,42.843692779541016,-150.0,-50.36735153198242,0.11084406822919846,0.23711341619491577,0.14880681037902832,0.1483927071094513,-0.539653480052948,0.07902534306049347,0.4521826505661011,0.3588252365589142,-0.07082636654376984,0.4049460291862488,0.1548396348953247,0.001081986352801323,-0.1698252558708191,0.10968290269374847,-0.43378597497940063,0.48245328664779663,2.1854896545410156,-0.8332554697990417,0.03903675079345703,2.4409937858581543,3.37272047996521,5.177323818206787,0.4140070974826813,4.125981330871582,-3.028982400894165,-1.331341028213501,11.176284790039062,1.6716097593307495,0.18634837865829468,-0.3975575864315033,0.17207548022270203,0.019176706671714783,-0.16812925040721893,-0.027752157300710678,-0.052855171263217926,-0.4449280798435211,0.08336986601352692,0.2003960758447647,-0.18137618899345398,0.18495085835456848,-0.2033044993877411,-0.07750596106052399
0.20000001043081284,9,1.1419677734375,34.20829772949219,-10.964007377624512,4.892416954040527,1.8339815139770508,2.7009782791137695,-4.860891342163086,31.317352294921875,-3.9822940826416016,74.04899597167969,-17.471298217773438,12.833488464355469,-6.971286773681641,-48.94536590576172,0.12639331817626953,-17.473556518554688,68.6596450805664,-9.007884979248047,0.0,0.0,18.034385681152344,-58.82642364501953,-6.486091613769531,-3.8967034816741943,-15.98001480102539,18.654022216796875,-150.0,-8.080175399780273,0.07840491831302643,0.20296621322631836,0.1434701681137085,0.1148882657289505,-0.5288189649581909,0.10640887171030045,0.5335410833358765,0.3663473427295685,-0.04585763439536095,0.4032762944698334,0.0946284756064415,0.010122343897819519,-0.145767480134964,0.08255922049283981,-1.7640224695205688,-1.8445709943771362,-0.5321053266525269,-1.6634804010391235,0.8783990740776062,1.8285781145095825,4.603274345397949,1.547877550125122,2.2305476665496826,-0.06176739186048508,-2.953948736190796,0.666601300239563,4.707977294921875,-1.679596185684204,0.18634837865829468,-0.3975575864315033,0.17207548022270203,0.019176706671714783,-0.16812925040721893,-0.027752157300710678,-0.052855171263217926,-0.4449280798435211,0.08336986601352692,0.2003960758447647,-0.18137618899345398,0.18495085835456848,-0.2033044993877411,-0.07750596106052399
