timestamp,timestep,abdomen_x,abdomen_y,abdomen_z,neck_x,neck_y,neck_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_hip_x,right_hip_y,right_hip_z,left_hip_x,left_hip_y,left_hip_z,right_elbow,left_elbow,right_knee,left_knee,right_ankle_x,right_ankle_y,right_ankle_z,left_ankle_x,left_ankle_y,left_ankle_z,vel_right_hip_x,vel_right_hip_y,vel_right_hip_z,vel_right_knee,vel_right_ankle_x,vel_right_ankle_y,vel_right_ankle_z,vel_left_hip_x,vel_left_hip_y,vel_left_hip_z,vel_left_knee,vel_left_ankle_x,vel_left_ankle_y,vel_left_ankle_z,action_right_hip_x,action_right_hip_y,action_right_hip_z,action_right_knee,action_right_ankle_x,action_right_ankle_y,action_right_ankle_z,action_left_hip_x,action_left_hip_y,action_left_hip_z,action_left_knee,action_left_ankle_x,action_left_ankle_y,action_left_ankle_z,action_exo_right_knee,action_exo_left_knee
0.05000000260770321,0,973.052978515625,-1863.69140625,-1016.75,146.97027587890625,202.79678344726562,144.16598510742188,-276.265625,-1281.5914306640625,-761.5930786132812,2359.474853515625,1318.27978515625,-473.84619140625,2857.040283203125,-2057.115234375,-1159.933837890625,-920.6480712890625,10271.59375,-3337.741943359375,0.0,0.0,0.0,0.0,-514.647705078125,8691.7021484375,-3696.501953125,255.669677734375,8286.5947265625,-830.9356079101562,-0.5695346593856812,2.034987449645996,1.3215458393096924,0.40556150674819946,-0.14284475147724152,1.0499013662338257,-1.120072603225708,-0.3498052656650543,0.04347345605492592,2.466247320175171,1.990302562713623,0.10286184400320053,3.41296648979187,-0.5083404779434204,0.1565980613231659,-0.21053209900856018,0.18031743168830872,-0.1263822466135025,0.24689912796020508,0.141885444521904,-0.05425354093313217,0.12629687786102295,-0.04018442705273628,0.4134271442890167,-0.002466186648234725,0.060802362859249115,0.3929252326488495,0.057831622660160065,0.38790756464004517,-0.058723997324705124
0.06666667014360428,1,-426.12969970703125,-2148.380859375,655.9287719726562,-44.11363220214844,-106.04485321044922,28.173629760742188,168.44586181640625,-469.12969970703125,-267.01861572265625,1337.73974609375,-280.943359375,-143.3994140625,323.4169921875,145.1783447265625,-68.708740234375,-1461.959228515625,1787.28564453125,465.72882080078125,0.0,0.0,0.0,0.0,-1696.5419921875,381.9013671875,-356.40380859375,-921.630615234375,515.1962890625,230.8963623046875,0.7761576175689697,0.6301864385604858,0.5810280442237854,4.6250691413879395,0.9629470705986023,7.039665222167969,-3.4248757362365723,-0.11931315064430237,4.422220706939697,0.12700697779655457,-5.979344367980957,1.106067419052124,8.614486694335938,-1.2417865991592407,0.1565980613231659,-0.21053209900856018,0.18031743168830872,-0.1263822466135025,0.24689912796020508,0.141885444521904,-0.05425354093313217,0.12629687786102295,-0.04018442705273628,0.4134271442890167,-0.002466186648234725,0.060802362859249115,0.3929252326488495,0.057831622660160065,0.38790756464004517,-0.058723997324705124
0.08333333767950535,2,-2733.92138671875,883.7186279296875,2002.2451171875,-11.696090698242188,-433.7854309082031,-128.96607971191406,289.20953369140625,905.6358032226562,2102.17919921875,762.0735473632812,371.796630859375,-867.3828125,-1111.3660888671875,1032.0482177734375,3275.84130859375,-2969.35009765625,-92.16162109375,1056.5888671875,0.0,0.0,0.0,0.0,-2616.880615234375,-5700.8876953125,911.56396484375,-1890.8294677734375,2785.0205078125,-29.3865966796875,0.7844990491867065,0.6116719245910645,0.4684208929538727,4.431796550750732,1.0757932662963867,5.989850997924805,-3.0726919174194336,-0.7642045617103577,4.666341781616211,0.05405512452125549,-6.967433452606201,0.9222985506057739,7.354374885559082,-0.895386278629303,0.2718231678009033,-0.3342978060245514,0.17831319570541382,-0.10658204555511475,0.4650063216686249,-0.13041497766971588,-0.11191978305578232,0.34764501452445984,-0.11125211417675018,0.13908545672893524,0.06395600736141205,-0.032779112458229065,0.49941486120224,0.056305304169654846,0.21205611526966095,-0.046058330684900284
0.10000000521540642,3,251.432373046875,-1583.3673095703125,-425.94671630859375,98.19458770751953,-84.66664123535156,28.832046508789062,-86.18121337890625,98.48574829101562,-191.36572265625,875.9971923828125,-244.05712890625,-71.14208984375,412.639404296875,-162.83837890625,190.078369140625,-946.433837890625,2116.44580078125,-76.3258056640625,0.0,0.0,0.0,0.0,-737.5249633789062,-107.11871337890625,84.852783203125,-916.1735229492188,329.1982421875,-125.7796630859375,-0.13753537833690643,1.1253167390823364,1.9177472591400146,4.438680171966553,-0.4011348485946655,0.9453962445259094,-2.012068748474121,-1.581093192100525,2.858224630355835,0.6534194946289062,0.19784218072891235,0.1458343267440796,8.081734657287598,-0.7247063517570496,0.2718231678009033,-0.3342978060245514,0.17831319570541382,-0.10658204555511475,0.4650063216686249,-0.13041497766971588,-0.11191978305578232,0.34764501452445984,-0.11125211417675018,0.13908545672893524,0.06395600736141205,-0.032779112458229065,0.49941486120224,0.056305304169654846,0.21205611526966095,-0.046058330684900284
0.11666667275130749,4,-2226.144287109375,-560.3983154296875,202.433837890625,-81.68008422851562,176.01995849609375,-26.701568603515625,96.23208618164062,741.6166381835938,-1867.823486328125,262.08953857421875,-334.232421875,-1193.3795166015625,-720.8114013671875,-2297.29345703125,-168.311279296875,908.7879638671875,-1015.92578125,2902.20263671875,0.0,0.0,0.0,0.0,1079.553955078125,2012.5335693359375,-2042.97998046875,-1842.095703125,1551.564453125,-840.7900390625,-0.055746547877788544,0.9305133819580078,1.6624104976654053,4.902136325836182,-0.44999533891677856,0.8577437400817871,-1.7205142974853516,-1.6339876651763916,3.2083945274353027,0.6347153186798096,-0.026735596358776093,0.14581532776355743,6.9328742027282715,-0.5904510021209717,0.2621918022632599,-0.278206467628479,0.15083639323711395,0.0020202118903398514,0.22072233259677887,-0.020736560225486755,-0.06795872002840042,0.16642840206623077,0.020593971014022827,0.23795491456985474,-0.06961201876401901,-0.11858075857162476,0.5593379735946655,0.013933734968304634,0.09353727102279663,-0.06929998099803925
0.13333334028720856,5,-851.867919921875,1425.3505859375,-2692.83203125,-46.1850471496582,69.52334594726562,-41.937164306640625,-213.8260040283203,284.53228759765625,-361.6281433105469,317.3938293457031,-129.555419921875,-61.06005859375,243.08551025390625,-158.40704345703125,-40.146240234375,-446.52392578125,-344.180908203125,-274.1181640625,0.0,0.0,0.0,0.0,-793.19677734375,71.3310546875,-116.247802734375,-921.9989624023438,184.18115234375,-273.392578125,-0.5425866842269897,-0.2528303265571594,1.3375556468963623,5.715016841888428,1.1087560653686523,2.1605777740478516,-2.8696584701538086,-0.6391727924346924,2.425910472869873,2.105203151702881,0.45011961460113525,-0.46674278378486633,6.905840873718262,-0.937573254108429,0.2621918022632599,-0.278206467628479,0.15083639323711395,0.0020202118903398514,0.22072233259677887,-0.020736560225486755,-0.06795872002840042,0.16642840206623077,0.020593971014022827,0.23795491456985474,-0.06961201876401901,-0.11858075857162476,0.5593379735946655,0.013933734968304634,0.09353727102279663,-0.06929998099803925
0.15000000782310963,6,-4406.79150390625,-271.68121337890625,-1868.35693359375,149.18115234375,-174.20999145507812,138.10610961914062,999.114013671875,1271.04541015625,-152.1396484375,1002.2849731445312,863.1507568359375,-920.2053833007812,-2336.518310546875,-3613.463134765625,369.2628173828125,-789.6510620117188,0.09619140625,467.291748046875,0.0,0.0,0.0,0.0,-777.7079467773438,-2154.379150390625,-1312.79345703125,-777.39013671875,2173.8115234375,1326.225830078125,-0.44421741366386414,-0.21767939627170563,1.1128095388412476,5.528814792633057,1.047277569770813,1.8062223196029663,-2.343101978302002,-0.5185490846633911,2.0471696853637695,1.7296146154403687,0.920189619064331,-0.3470757007598877,5.944212913513184,-0.9077965021133423,0.2753855884075165,-0.2962346076965332,0.15542374551296234,0.02404857613146305,0.3662607967853546,-0.014296299777925014,-0.21792860329151154,0.19503527879714966,0.023326463997364044,0.13568274676799774,-0.13831858336925507,-0.11146750301122665,0.6541995406150818,0.1054956465959549,0.10279831290245056,-0.18463708460330963
0.1666666753590107,7,2166.134765625,1241.9903564453125,-545.013671875,90.0223159790039,173.00262451171875,13.183788299560547,-18.82659912109375,172.465087890625,-11.786224365234375,173.46533203125,1024.21337890625,-286.9976806640625,142.4697265625,-309.49609375,110.4686279296875,1543.0357666015625,-170.737060546875,2036.4317626953125,0.0,0.0,0.0,0.0,-659.8748779296875,30.565406799316406,-188.104248046875,-8133.7900390625,24538.17578125,-93.17813110351562,-1.626267910003662,-1.79443359375,1.0520392656326294,6.377060413360596,0.874899685382843,-0.08942332863807678,-2.799952745437622,-1.6327602863311768,1.9172263145446777,0.5940835475921631,0.8276363611221313,5.419700622558594,-13.026174545288086,0.3049135208129883,0.2753855884075165,-0.2962346076965332,0.15542374551296234,0.02404857613146305,0.3662607967853546,-0.014296299777925014,-0.21792860329151154,0.19503527879714966,0.023326463997364044,0.13568274676799774,-0.13831858336925507,-0.11146750301122665,0.6541995406150818,0.1054956465959549,0.10279831290245056,-0.18463708460330963
0.18333334289491177,8,4123.3583984375,-582.78759765625,4178.3134765625,196.4899139404297,200.9320068359375,284.46087646484375,353.80694580078125,1166.5770263671875,-7.580078125,756.67041015625,-2867.900634765625,-2093.6494140625,-915.423828125,-1446.071044921875,-3746.656005859375,4036.3427734375,-2172.938232421875,-203.33984375,0.0,0.0,0.0,0.0,-61.636962890625,-419.49481201171875,2016.7099609375,9539.1845703125,-6417.2822265625,-197.9852294921875,-1.118485450744629,-1.5388239622116089,0.77625972032547,3.032482624053955,0.8090267181396484,-0.02300848998129368,-2.347949981689453,-2.4078729152679443,1.425445318222046,1.0493104457855225,-2.210092782974243,-7.215473175048828,3.465610980987549,-1.3687931299209595,0.13296279311180115,-0.27186524868011475,0.11695312708616257,-0.021789314225316048,0.4508057236671448,-0.15610942244529724,-0.17334622144699097,0.19541172683238983,0.0727168619632721,0.11858004331588745,5.722534842789173e-05,0.13033774495124817,0.04186101630330086,-0.02058023400604725,0.013895982876420021,-0.06311619281768799
0.20000001043081284,9,-952.807373046875,-949.1757202148438,-2942.31494140625,163.4051055908203,39.82249450683594,31.946990966796875,313.29888916015625,-150.968994140625,-179.37832641601562,1070.50732421875,783.594482421875,-904.8466796875,128.594970703125,-392.463623046875,119.3388671875,4295.8818359375,-512.4683837890625,1282.8009033203125,0.0,0.0,0.0,0.0,-135.86358642578125,-89.59048461914062,-140.74026489257812,-939.2957763671875,3707.62353515625,43.8951416015625,-1.484642505645752,-1.8167541027069092,-1.2446799278259277,-0.15792664885520935,0.7772143483161926,-0.260547012090683,-0.3641211986541748,-2.0440876483917236,0.5111347436904907,0.26462453603744507,-0.19765730202198029,2.1405489444732666,-5.008130073547363,-1.2125449180603027,0.13296279311180115,-0.27186524868011475,0.11695312708616257,-0.021789314225316048,0.4508057236671448,-0.15610942244529724,-0.17334622144699097,0.19541172683238983,0.0727168619632721,0.11858004331588745,5.722534842789173e-05,0.13033774495124817,0.04186101630330086,-0.02058023400604725,0.013895982876420021,-0.06311619281768799
